Longitude,Latitude,MODE
142.46488,-38.36237,REGIONAL BUS
142.4607,-38.36471,REGIONAL BUS
142.47569,-38.38511,REGIONAL BUS
142.46129,-38.37316,REGIONAL BUS
142.44645,-38.35646,REGIONAL BUS
142.45628,-38.36212,REGIONAL BUS
142.45986,-38.37399,REGIONAL BUS
142.48414,-38.38616,REGIONAL BUS
142.4837,-38.38799,REGIONAL BUS
142.48149,-38.39284,REGIONAL BUS
142.47327,-38.39599,REGIONAL BUS
142.46998,-38.39481,REGIONAL BUS
142.46929,-38.3919,REGIONAL BUS
142.47038,-38.38881,REGIONAL BUS
142.46762,-38.38341,REGIONAL BUS
142.45695,-38.37867,REGIONAL BUS
142.45411,-38.37706,REGIONAL BUS
142.45572,-38.37469,REGIONAL BUS
142.48653,-38.38723,REGIONAL BUS
142.49093,-38.38926,REGIONAL BUS
142.49877,-38.38869,REGIONAL BUS
142.5051,-38.39275,REGIONAL BUS
142.50542,-38.39577,REGIONAL BUS
142.50816,-38.39643,REGIONAL BUS
142.50496,-38.39279,REGIONAL BUS
142.51092,-38.38956,REGIONAL BUS
142.51133,-38.38699,REGIONAL BUS
142.51146,-38.38708,REGIONAL BUS
142.49941,-38.38879,REGIONAL BUS
142.45879,-38.36407,REGIONAL BUS
142.46038,-38.35921,REGIONAL BUS
142.4421,-38.35816,REGIONAL BUS
142.37373,-38.30283,REGIONAL BUS
142.23889,-38.38352,REGIONAL BUS
142.32318,-38.33779,REGIONAL BUS
142.32906,-38.31349,REGIONAL BUS
142.44207,-38.35818,REGIONAL BUS
142.53828,-38.39121,REGIONAL BUS
143.71032,-38.7246,REGIONAL BUS
143.59783,-38.34184,REGIONAL BUS
143.59538,-38.33833,REGIONAL BUS
143.5962,-38.3358,REGIONAL BUS
143.59891,-38.3347,REGIONAL BUS
143.60314,-38.33527,REGIONAL BUS
143.60142,-38.33683,REGIONAL BUS
143.60028,-38.33822,REGIONAL BUS
143.59234,-38.34337,REGIONAL BUS
143.5915,-38.34787,REGIONAL BUS
143.58946,-38.34725,REGIONAL BUS
143.58314,-38.34192,REGIONAL BUS
143.56918,-38.33891,REGIONAL BUS
143.57225,-38.33492,REGIONAL BUS
143.57291,-38.33136,REGIONAL BUS
143.57196,-38.33044,REGIONAL BUS
143.56852,-38.3327,REGIONAL BUS
143.57326,-38.33342,REGIONAL BUS
143.57588,-38.33489,REGIONAL BUS
143.57833,-38.33584,REGIONAL BUS
143.58714,-38.33935,REGIONAL BUS
143.55736,-38.24935,REGIONAL BUS
143.73607,-37.05257,REGIONAL BUS
143.72678,-37.09373,REGIONAL BUS
143.70383,-37.19698,REGIONAL BUS
143.78709,-37.2941,REGIONAL BUS
143.78715,-37.29435,REGIONAL BUS
144.74913,-36.12585,REGIONAL BUS
144.74814,-36.12788,REGIONAL BUS
144.74825,-36.1283,REGIONAL BUS
144.74867,-36.13011,REGIONAL BUS
144.7489,-36.13093,REGIONAL BUS
144.74845,-36.13724,REGIONAL BUS
144.7463,-36.1376,REGIONAL BUS
144.74813,-36.14009,REGIONAL BUS
144.75175,-36.14211,REGIONAL BUS
144.74574,-36.14507,REGIONAL BUS
144.74297,-36.14166,REGIONAL BUS
144.73958,-36.13981,REGIONAL BUS
144.72988,-36.14564,REGIONAL BUS
144.73064,-36.14419,REGIONAL BUS
144.73381,-36.1412,REGIONAL BUS
144.7316,-36.1369,REGIONAL BUS
144.73452,-36.13692,REGIONAL BUS
144.73751,-36.1369,REGIONAL BUS
144.74299,-36.1413,REGIONAL BUS
144.74367,-36.14395,REGIONAL BUS
144.74777,-36.1441,REGIONAL BUS
144.75087,-36.14358,REGIONAL BUS
144.7513,-36.14133,REGIONAL BUS
144.74618,-36.139,REGIONAL BUS
144.74623,-36.13747,REGIONAL BUS
144.74848,-36.13711,REGIONAL BUS
144.7479,-36.12815,REGIONAL BUS
144.75329,-36.12782,REGIONAL BUS
144.75599,-36.12756,REGIONAL BUS
144.76211,-36.12802,REGIONAL BUS
144.76459,-36.1287,REGIONAL BUS
144.76427,-36.12915,REGIONAL BUS
144.76021,-36.12949,REGIONAL BUS
144.75867,-36.13131,REGIONAL BUS
144.76195,-36.13129,REGIONAL BUS
144.76328,-36.13291,REGIONAL BUS
144.76071,-36.13362,REGIONAL BUS
144.76102,-36.13757,REGIONAL BUS
144.76508,-36.13901,REGIONAL BUS
144.76504,-36.13708,REGIONAL BUS
144.76498,-36.13562,REGIONAL BUS
144.76331,-36.13452,REGIONAL BUS
144.75905,-36.13433,REGIONAL BUS
144.75937,-36.13696,REGIONAL BUS
144.75651,-36.13607,REGIONAL BUS
144.75597,-36.13436,REGIONAL BUS
144.75559,-36.13141,REGIONAL BUS
144.75518,-36.12827,REGIONAL BUS
144.75817,-36.11495,REGIONAL BUS
144.7621,-36.1145,REGIONAL BUS
144.76483,-36.11482,REGIONAL BUS
144.76624,-36.11427,REGIONAL BUS
144.77379,-36.11533,REGIONAL BUS
144.76525,-36.1143,REGIONAL BUS
144.76301,-36.11406,REGIONAL BUS
144.75919,-36.11158,REGIONAL BUS
144.76008,-36.11042,REGIONAL BUS
144.76118,-36.10876,REGIONAL BUS
144.76019,-36.10913,REGIONAL BUS
144.75795,-36.10982,REGIONAL BUS
144.75676,-36.10816,REGIONAL BUS
144.75938,-36.10652,REGIONAL BUS
144.75926,-36.10386,REGIONAL BUS
144.7562,-36.10077,REGIONAL BUS
144.76394,-36.09992,REGIONAL BUS
144.76314,-36.10127,REGIONAL BUS
144.75521,-36.09846,REGIONAL BUS
144.75459,-36.09639,REGIONAL BUS
144.75696,-36.1026,REGIONAL BUS
144.75516,-36.10326,REGIONAL BUS
144.75515,-36.10463,REGIONAL BUS
144.75544,-36.10669,REGIONAL BUS
144.75422,-36.10792,REGIONAL BUS
144.75507,-36.1118,REGIONAL BUS
144.75668,-36.11407,REGIONAL BUS
145.36133,-36.39411,REGIONAL BUS
145.36112,-36.39457,REGIONAL BUS
145.35123,-36.38942,REGIONAL BUS
145.35017,-36.38844,REGIONAL BUS
145.35036,-36.38736,REGIONAL BUS
145.35467,-36.38764,REGIONAL BUS
145.3562,-36.38645,REGIONAL BUS
145.35792,-36.38881,REGIONAL BUS
145.35779,-36.38957,REGIONAL BUS
145.35698,-36.39057,REGIONAL BUS
145.35743,-36.39251,REGIONAL BUS
145.35442,-36.39803,REGIONAL BUS
145.34791,-36.39887,REGIONAL BUS
145.34549,-36.39922,REGIONAL BUS
145.34395,-36.39856,REGIONAL BUS
145.35081,-36.39674,REGIONAL BUS
145.3529,-36.39643,REGIONAL BUS
145.35503,-36.395,REGIONAL BUS
145.35865,-36.38755,REGIONAL BUS
145.34769,-36.37707,REGIONAL BUS
145.34564,-36.37697,REGIONAL BUS
145.3439,-36.37699,REGIONAL BUS
145.34256,-36.37884,REGIONAL BUS
145.34879,-36.37903,REGIONAL BUS
145.35295,-36.38085,REGIONAL BUS
145.35462,-36.38035,REGIONAL BUS
145.35474,-36.38135,REGIONAL BUS
145.35725,-36.38492,REGIONAL BUS
145.36017,-36.38903,REGIONAL BUS
145.36036,-36.39087,REGIONAL BUS
145.35678,-36.39475,REGIONAL BUS
145.36564,-36.39195,REGIONAL BUS
145.40028,-36.38387,REGIONAL BUS
145.40027,-36.38401,REGIONAL BUS
145.40025,-36.38415,REGIONAL BUS
145.40006,-36.38423,REGIONAL BUS
145.41158,-36.38867,REGIONAL BUS
145.40385,-36.38861,REGIONAL BUS
145.38456,-36.41863,REGIONAL BUS
145.41055,-36.40504,REGIONAL BUS
145.40636,-36.40576,REGIONAL BUS
145.40073,-36.3994,REGIONAL BUS
145.4009,-36.39709,REGIONAL BUS
145.40152,-36.39425,REGIONAL BUS
145.39255,-36.39967,REGIONAL BUS
145.39715,-36.39776,REGIONAL BUS
145.39913,-36.40003,REGIONAL BUS
145.40579,-36.39294,REGIONAL BUS
145.4061,-36.39138,REGIONAL BUS
145.3915,-36.39752,REGIONAL BUS
145.40653,-36.38932,REGIONAL BUS
145.41482,-36.39384,REGIONAL BUS
145.41236,-36.40079,REGIONAL BUS
145.41147,-36.40188,REGIONAL BUS
145.40984,-36.39721,REGIONAL BUS
145.41038,-36.39456,REGIONAL BUS
145.39776,-36.35846,REGIONAL BUS
145.39833,-36.36198,REGIONAL BUS
145.41141,-36.37347,REGIONAL BUS
145.40472,-36.36255,REGIONAL BUS
145.40138,-36.36321,REGIONAL BUS
145.39855,-36.35932,REGIONAL BUS
145.39973,-36.37966,REGIONAL BUS
145.38585,-36.35945,REGIONAL BUS
145.39219,-36.36048,REGIONAL BUS
145.39522,-36.36914,REGIONAL BUS
145.39354,-36.36942,REGIONAL BUS
145.3964,-36.37337,REGIONAL BUS
145.1319,-36.37183,REGIONAL BUS
145.30986,-38.02663,REGIONAL BUS
144.98065,-36.39694,REGIONAL BUS
144.79617,-36.59038,REGIONAL BUS
144.7961,-36.59022,REGIONAL BUS
142.94161,-37.2753,REGIONAL BUS
142.94308,-37.27453,REGIONAL BUS
142.94601,-37.277,REGIONAL BUS
142.94727,-37.27908,REGIONAL BUS
142.94012,-37.28836,REGIONAL BUS
142.92829,-37.28407,REGIONAL BUS
142.93278,-37.27945,REGIONAL BUS
145.31519,-38.02729,REGIONAL BUS
142.92179,-37.29072,REGIONAL BUS
142.92239,-37.29359,REGIONAL BUS
142.92711,-37.29397,REGIONAL BUS
142.93276,-37.29323,REGIONAL BUS
142.93459,-37.29337,REGIONAL BUS
142.93778,-37.29284,REGIONAL BUS
142.9204,-37.28548,REGIONAL BUS
142.92223,-37.27478,REGIONAL BUS
142.91849,-37.26581,REGIONAL BUS
142.9566,-37.27608,REGIONAL BUS
144.28296,-36.76525,REGIONAL BUS
143.54625,-35.33221,REGIONAL BUS
143.54344,-35.34491,REGIONAL BUS
143.54479,-35.34766,REGIONAL BUS
143.54439,-35.35008,REGIONAL BUS
143.55391,-35.33529,REGIONAL BUS
143.55979,-35.35654,REGIONAL BUS
143.5444,-35.3472,REGIONAL BUS
143.55557,-35.34028,REGIONAL BUS
143.56101,-35.33933,REGIONAL BUS
143.55851,-35.33582,REGIONAL BUS
143.56056,-35.3342,REGIONAL BUS
143.55956,-35.33253,REGIONAL BUS
143.55872,-35.32988,REGIONAL BUS
143.55178,-35.33296,REGIONAL BUS
143.55088,-35.33061,REGIONAL BUS
143.5493,-35.32998,REGIONAL BUS
143.54732,-35.33245,REGIONAL BUS
143.54226,-35.33266,REGIONAL BUS
143.54229,-35.33663,REGIONAL BUS
143.544,-35.33931,REGIONAL BUS
143.54512,-35.33715,REGIONAL BUS
143.54715,-35.3353,REGIONAL BUS
143.55104,-35.33535,REGIONAL BUS
143.55753,-35.34117,REGIONAL BUS
143.56026,-35.34281,REGIONAL BUS
143.56004,-35.33873,REGIONAL BUS
143.55981,-35.33945,REGIONAL BUS
143.5563,-35.33945,REGIONAL BUS
143.55118,-35.3408,REGIONAL BUS
143.55068,-35.34368,REGIONAL BUS
143.54607,-35.34375,REGIONAL BUS
143.5477,-35.34671,REGIONAL BUS
143.55137,-35.34881,REGIONAL BUS
143.5542,-35.35084,REGIONAL BUS
143.55288,-35.3542,REGIONAL BUS
143.5646,-35.35281,REGIONAL BUS
143.56436,-35.34966,REGIONAL BUS
143.55946,-35.34816,REGIONAL BUS
143.55576,-35.34774,REGIONAL BUS
143.55254,-35.34669,REGIONAL BUS
143.55601,-35.3436,REGIONAL BUS
143.56226,-35.34149,REGIONAL BUS
143.53058,-35.33437,REGIONAL BUS
143.45429,-35.29335,REGIONAL BUS
143.3458,-35.18524,REGIONAL BUS
143.34572,-35.10465,REGIONAL BUS
143.33631,-35.02999,REGIONAL BUS
142.15055,-34.19538,REGIONAL BUS
142.14862,-34.19698,REGIONAL BUS
142.14685,-34.19843,REGIONAL BUS
142.14503,-34.19996,REGIONAL BUS
142.1416,-34.20278,REGIONAL BUS
142.13999,-34.20411,REGIONAL BUS
142.13802,-34.20576,REGIONAL BUS
142.13804,-34.20701,REGIONAL BUS
142.13816,-34.2069,REGIONAL BUS
142.14069,-34.21012,REGIONAL BUS
142.14358,-34.21257,REGIONAL BUS
142.14705,-34.21553,REGIONAL BUS
142.15192,-34.21956,REGIONAL BUS
142.15397,-34.22126,REGIONAL BUS
142.16071,-34.22692,REGIONAL BUS
142.16687,-34.23208,REGIONAL BUS
142.17188,-34.23626,REGIONAL BUS
142.17515,-34.23899,REGIONAL BUS
142.18038,-34.24338,REGIONAL BUS
142.1812,-34.25143,REGIONAL BUS
142.18012,-34.25988,REGIONAL BUS
142.1824,-34.26545,REGIONAL BUS
142.18534,-34.27307,REGIONAL BUS
142.1865,-34.28048,REGIONAL BUS
142.1865,-34.28502,REGIONAL BUS
142.1865,-34.29789,REGIONAL BUS
142.18661,-34.30364,REGIONAL BUS
142.18739,-34.30487,REGIONAL BUS
142.18755,-34.30721,REGIONAL BUS
142.18646,-34.30439,REGIONAL BUS
142.18632,-34.29884,REGIONAL BUS
142.1863,-34.28685,REGIONAL BUS
142.18626,-34.28004,REGIONAL BUS
142.18415,-34.27042,REGIONAL BUS
142.18163,-34.26431,REGIONAL BUS
142.1799,-34.25993,REGIONAL BUS
142.18128,-34.25112,REGIONAL BUS
142.17996,-34.24332,REGIONAL BUS
142.17531,-34.23942,REGIONAL BUS
142.17085,-34.23572,REGIONAL BUS
142.16853,-34.23378,REGIONAL BUS
142.1663,-34.23193,REGIONAL BUS
142.16003,-34.2267,REGIONAL BUS
142.15537,-34.22279,REGIONAL BUS
142.15291,-34.22074,REGIONAL BUS
142.14357,-34.21294,REGIONAL BUS
142.14069,-34.21055,REGIONAL BUS
142.1381,-34.20505,REGIONAL BUS
142.13952,-34.20389,REGIONAL BUS
142.14152,-34.20225,REGIONAL BUS
142.14311,-34.20092,REGIONAL BUS
142.14599,-34.19854,REGIONAL BUS
142.14905,-34.19605,REGIONAL BUS
142.15121,-34.19426,REGIONAL BUS
142.15443,-34.19159,REGIONAL BUS
142.15672,-34.18968,REGIONAL BUS
142.15988,-34.18712,REGIONAL BUS
142.16277,-34.18469,REGIONAL BUS
142.16312,-34.18503,REGIONAL BUS
142.16036,-34.18305,REGIONAL BUS
142.16035,-34.18723,REGIONAL BUS
142.1583,-34.18894,REGIONAL BUS
142.15626,-34.19067,REGIONAL BUS
142.15368,-34.19279,REGIONAL BUS
142.15204,-34.19411,REGIONAL BUS
142.15895,-34.19071,REGIONAL BUS
142.16078,-34.19224,REGIONAL BUS
142.16339,-34.19445,REGIONAL BUS
142.16477,-34.19559,REGIONAL BUS
142.16954,-34.19958,REGIONAL BUS
142.17153,-34.20123,REGIONAL BUS
142.17407,-34.20013,REGIONAL BUS
142.17779,-34.19958,REGIONAL BUS
142.18622,-34.19674,REGIONAL BUS
142.18363,-34.19505,REGIONAL BUS
142.18099,-34.19547,REGIONAL BUS
142.17467,-34.19988,REGIONAL BUS
142.17292,-34.20132,REGIONAL BUS
142.17144,-34.20144,REGIONAL BUS
142.16969,-34.19998,REGIONAL BUS
142.16663,-34.19842,REGIONAL BUS
142.161,-34.19861,REGIONAL BUS
142.16129,-34.20276,REGIONAL BUS
142.16002,-34.2038,REGIONAL BUS
142.15852,-34.20506,REGIONAL BUS
142.15743,-34.20594,REGIONAL BUS
142.15447,-34.20457,REGIONAL BUS
142.15233,-34.20279,REGIONAL BUS
145.38989,-38.05627,REGIONAL BUS
142.15088,-34.20324,REGIONAL BUS
142.14865,-34.20509,REGIONAL BUS
142.14549,-34.2077,REGIONAL BUS
142.14469,-34.20912,REGIONAL BUS
142.14568,-34.21143,REGIONAL BUS
142.1477,-34.21312,REGIONAL BUS
142.14747,-34.21424,REGIONAL BUS
145.40567,-38.05921,REGIONAL BUS
145.40921,-38.05988,REGIONAL BUS
142.1345,-34.20528,REGIONAL BUS
142.13339,-34.20434,REGIONAL BUS
142.13179,-34.20302,REGIONAL BUS
142.13001,-34.20382,REGIONAL BUS
142.12718,-34.20372,REGIONAL BUS
142.12683,-34.20099,REGIONAL BUS
142.127,-34.1993,REGIONAL BUS
142.12692,-34.19804,REGIONAL BUS
142.12853,-34.19674,REGIONAL BUS
142.13011,-34.19543,REGIONAL BUS
145.41564,-38.06112,REGIONAL BUS
142.131,-34.1954,REGIONAL BUS
142.13391,-34.19677,REGIONAL BUS
142.13536,-34.19919,REGIONAL BUS
142.13726,-34.19762,REGIONAL BUS
142.14078,-34.19473,REGIONAL BUS
142.13898,-34.19166,REGIONAL BUS
142.13578,-34.19178,REGIONAL BUS
142.13753,-34.19216,REGIONAL BUS
142.1427,-34.19315,REGIONAL BUS
142.14524,-34.19104,REGIONAL BUS
145.41926,-38.06226,REGIONAL BUS
142.14778,-34.18892,REGIONAL BUS
142.14811,-34.18782,REGIONAL BUS
142.14459,-34.18345,REGIONAL BUS
142.14597,-34.1823,REGIONAL BUS
142.14704,-34.18142,REGIONAL BUS
142.14851,-34.1802,REGIONAL BUS
142.15017,-34.17884,REGIONAL BUS
142.14997,-34.17752,REGIONAL BUS
142.14876,-34.1765,REGIONAL BUS
142.14676,-34.17482,REGIONAL BUS
142.1484,-34.17304,REGIONAL BUS
142.15067,-34.17493,REGIONAL BUS
142.15231,-34.17631,REGIONAL BUS
142.15378,-34.17756,REGIONAL BUS
142.15705,-34.18027,REGIONAL BUS
142.15603,-34.17965,REGIONAL BUS
142.15373,-34.17771,REGIONAL BUS
142.15221,-34.17644,REGIONAL BUS
142.1505,-34.17504,REGIONAL BUS
142.14816,-34.17306,REGIONAL BUS
142.14871,-34.18025,REGIONAL BUS
145.46332,-38.06382,REGIONAL BUS
142.14716,-34.18153,REGIONAL BUS
142.14593,-34.18256,REGIONAL BUS
142.14439,-34.18384,REGIONAL BUS
142.12848,-34.19695,REGIONAL BUS
142.12708,-34.19812,REGIONAL BUS
142.12756,-34.19931,REGIONAL BUS
142.13186,-34.20287,REGIONAL BUS
142.13348,-34.20424,REGIONAL BUS
142.13492,-34.20544,REGIONAL BUS
142.13052,-34.20196,REGIONAL BUS
142.13098,-34.20215,REGIONAL BUS
142.147,-34.17238,REGIONAL BUS
142.14457,-34.17033,REGIONAL BUS
142.13887,-34.1653,REGIONAL BUS
142.13615,-34.16623,REGIONAL BUS
142.13424,-34.16781,REGIONAL BUS
145.47714,-38.07115,REGIONAL BUS
142.13335,-34.16933,REGIONAL BUS
142.13601,-34.17162,REGIONAL BUS
142.13809,-34.17338,REGIONAL BUS
142.14174,-34.17644,REGIONAL BUS
142.14495,-34.17903,REGIONAL BUS
142.14676,-34.18057,REGIONAL BUS
142.13491,-34.19164,REGIONAL BUS
142.13279,-34.19341,REGIONAL BUS
142.13146,-34.1945,REGIONAL BUS
142.13779,-34.21385,REGIONAL BUS
145.4816,-38.07147,REGIONAL BUS
142.13972,-34.21226,REGIONAL BUS
142.13984,-34.21234,REGIONAL BUS
142.13799,-34.21386,REGIONAL BUS
142.13448,-34.2168,REGIONAL BUS
142.13362,-34.21748,REGIONAL BUS
142.13174,-34.21899,REGIONAL BUS
142.12975,-34.21864,REGIONAL BUS
142.12638,-34.21583,REGIONAL BUS
142.12504,-34.21472,REGIONAL BUS
142.12134,-34.21163,REGIONAL BUS
142.12326,-34.20917,REGIONAL BUS
142.12724,-34.20589,REGIONAL BUS
142.12646,-34.2049,REGIONAL BUS
142.12603,-34.20339,REGIONAL BUS
142.12418,-34.20244,REGIONAL BUS
142.12363,-34.20077,REGIONAL BUS
142.12301,-34.19805,REGIONAL BUS
142.12477,-34.19695,REGIONAL BUS
145.49372,-38.07136,REGIONAL BUS
142.12609,-34.19808,REGIONAL BUS
142.13134,-34.19441,REGIONAL BUS
142.13497,-34.19141,REGIONAL BUS
142.14646,-34.18051,REGIONAL BUS
142.14484,-34.17914,REGIONAL BUS
142.14162,-34.17653,REGIONAL BUS
142.13757,-34.1732,REGIONAL BUS
142.13589,-34.17173,REGIONAL BUS
142.13324,-34.16943,REGIONAL BUS
145.49354,-38.07707,REGIONAL BUS
142.13428,-34.16758,REGIONAL BUS
142.1361,-34.1661,REGIONAL BUS
142.13894,-34.16523,REGIONAL BUS
142.14292,-34.1688,REGIONAL BUS
142.14465,-34.17025,REGIONAL BUS
142.1471,-34.17231,REGIONAL BUS
142.14858,-34.17932,REGIONAL BUS
142.14711,-34.17808,REGIONAL BUS
142.14505,-34.17638,REGIONAL BUS
142.14345,-34.17647,REGIONAL BUS
142.14326,-34.17643,REGIONAL BUS
142.14513,-34.17624,REGIONAL BUS
142.14722,-34.17797,REGIONAL BUS
142.14866,-34.17919,REGIONAL BUS
142.13143,-34.17014,REGIONAL BUS
142.12953,-34.17169,REGIONAL BUS
142.12558,-34.17497,REGIONAL BUS
142.11317,-34.17648,REGIONAL BUS
142.10905,-34.17756,REGIONAL BUS
142.10308,-34.1773,REGIONAL BUS
142.07652,-34.17099,REGIONAL BUS
142.07435,-34.1694,REGIONAL BUS
142.07119,-34.16919,REGIONAL BUS
142.06843,-34.16847,REGIONAL BUS
142.06599,-34.16799,REGIONAL BUS
142.06359,-34.168,REGIONAL BUS
142.06076,-34.16838,REGIONAL BUS
142.06375,-34.16786,REGIONAL BUS
142.06614,-34.16786,REGIONAL BUS
142.06852,-34.16834,REGIONAL BUS
142.07127,-34.16903,REGIONAL BUS
142.07281,-34.16867,REGIONAL BUS
142.07552,-34.1699,REGIONAL BUS
142.0765,-34.17077,REGIONAL BUS
142.10274,-34.17691,REGIONAL BUS
142.10892,-34.17742,REGIONAL BUS
142.11307,-34.17634,REGIONAL BUS
142.1253,-34.17496,REGIONAL BUS
142.12687,-34.17368,REGIONAL BUS
142.12939,-34.1716,REGIONAL BUS
142.13129,-34.17004,REGIONAL BUS
142.12547,-34.21571,REGIONAL BUS
142.12069,-34.21965,REGIONAL BUS
142.1162,-34.22341,REGIONAL BUS
142.11008,-34.21959,REGIONAL BUS
142.10516,-34.21547,REGIONAL BUS
142.103,-34.21367,REGIONAL BUS
142.1,-34.21117,REGIONAL BUS
142.09297,-34.20528,REGIONAL BUS
142.09056,-34.20324,REGIONAL BUS
142.08564,-34.19913,REGIONAL BUS
142.07675,-34.19574,REGIONAL BUS
142.06834,-34.1967,REGIONAL BUS
142.05964,-34.19669,REGIONAL BUS
142.05847,-34.1923,REGIONAL BUS
142.05848,-34.18734,REGIONAL BUS
142.05848,-34.18099,REGIONAL BUS
142.0585,-34.17529,REGIONAL BUS
142.05866,-34.1761,REGIONAL BUS
142.05865,-34.18204,REGIONAL BUS
142.05865,-34.19315,REGIONAL BUS
142.06143,-34.19654,REGIONAL BUS
142.06848,-34.19654,REGIONAL BUS
142.07665,-34.19561,REGIONAL BUS
142.08654,-34.19966,REGIONAL BUS
142.09326,-34.2053,REGIONAL BUS
142.10114,-34.21192,REGIONAL BUS
142.10322,-34.21365,REGIONAL BUS
142.10621,-34.21614,REGIONAL BUS
142.11106,-34.22019,REGIONAL BUS
142.11627,-34.22302,REGIONAL BUS
142.12076,-34.21936,REGIONAL BUS
145.64916,-35.9203,REGIONAL BUS
145.65992,-35.91967,REGIONAL BUS
146.86123,-36.11212,REGIONAL BUS
146.85542,-36.10956,REGIONAL BUS
146.85132,-36.10983,REGIONAL BUS
146.85714,-36.11494,REGIONAL BUS
146.86189,-36.11722,REGIONAL BUS
146.86382,-36.121,REGIONAL BUS
146.867,-36.12373,REGIONAL BUS
146.86426,-36.12721,REGIONAL BUS
146.87038,-36.12197,REGIONAL BUS
146.87847,-36.12313,REGIONAL BUS
146.8837,-36.12386,REGIONAL BUS
146.88369,-36.12015,REGIONAL BUS
146.88823,-36.12337,REGIONAL BUS
146.88857,-36.12386,REGIONAL BUS
146.88793,-36.12768,REGIONAL BUS
146.8873,-36.13079,REGIONAL BUS
146.88223,-36.13078,REGIONAL BUS
146.87904,-36.13032,REGIONAL BUS
146.87297,-36.12659,REGIONAL BUS
146.86654,-36.1307,REGIONAL BUS
146.86845,-36.13145,REGIONAL BUS
146.87082,-36.1335,REGIONAL BUS
146.86517,-36.13138,REGIONAL BUS
146.86172,-36.12518,REGIONAL BUS
146.85841,-36.1253,REGIONAL BUS
146.8553,-36.12613,REGIONAL BUS
146.85179,-36.12504,REGIONAL BUS
146.85451,-36.12298,REGIONAL BUS
146.85642,-36.12045,REGIONAL BUS
146.86787,-36.11959,REGIONAL BUS
146.861,-36.1355,REGIONAL BUS
146.88664,-36.13395,REGIONAL BUS
146.88623,-36.13601,REGIONAL BUS
146.88445,-36.138,REGIONAL BUS
146.88142,-36.1376,REGIONAL BUS
146.87993,-36.1374,REGIONAL BUS
146.87616,-36.13888,REGIONAL BUS
146.8673,-36.13805,REGIONAL BUS
146.8562,-36.13421,REGIONAL BUS
146.8556,-36.13093,REGIONAL BUS
146.8572,-36.12891,REGIONAL BUS
146.86011,-36.12911,REGIONAL BUS
146.86192,-36.13058,REGIONAL BUS
146.86302,-36.13178,REGIONAL BUS
146.86728,-36.13788,REGIONAL BUS
146.88084,-36.13731,REGIONAL BUS
146.88451,-36.1378,REGIONAL BUS
146.88563,-36.13616,REGIONAL BUS
146.88606,-36.13407,REGIONAL BUS
146.88655,-36.13162,REGIONAL BUS
146.88715,-36.12872,REGIONAL BUS
146.88778,-36.1258,REGIONAL BUS
146.90006,-36.12598,REGIONAL BUS
146.90126,-36.12849,REGIONAL BUS
146.90524,-36.12854,REGIONAL BUS
146.90532,-36.12997,REGIONAL BUS
146.90469,-36.13309,REGIONAL BUS
146.902,-36.13302,REGIONAL BUS
146.89806,-36.13068,REGIONAL BUS
146.89318,-36.1279,REGIONAL BUS
146.88431,-36.12886,REGIONAL BUS
146.884,-36.1304,REGIONAL BUS
146.88355,-36.13256,REGIONAL BUS
146.8829,-36.13574,REGIONAL BUS
146.86501,-36.12138,REGIONAL BUS
146.85973,-36.12067,REGIONAL BUS
146.95434,-36.18872,REGIONAL BUS
146.94919,-36.18551,REGIONAL BUS
146.94644,-36.18256,REGIONAL BUS
146.89272,-36.11358,REGIONAL BUS
146.9019,-36.09518,REGIONAL BUS
146.9088,-36.08883,REGIONAL BUS
146.91255,-36.08024,REGIONAL BUS
146.91601,-36.0808,REGIONAL BUS
146.91701,-36.08078,REGIONAL BUS
146.91267,-36.08044,REGIONAL BUS
146.91315,-36.08242,REGIONAL BUS
146.9206,-36.08258,REGIONAL BUS
146.92059,-36.08158,REGIONAL BUS
146.91292,-36.08206,REGIONAL BUS
146.89491,-36.07279,REGIONAL BUS
146.89646,-36.07144,REGIONAL BUS
146.89714,-36.06953,REGIONAL BUS
146.89515,-36.06973,REGIONAL BUS
146.89071,-36.06985,REGIONAL BUS
146.8908,-36.07236,REGIONAL BUS
146.88984,-36.07341,REGIONAL BUS
146.88497,-36.07347,REGIONAL BUS
146.88279,-36.075,REGIONAL BUS
146.8835,-36.07675,REGIONAL BUS
146.89017,-36.07942,REGIONAL BUS
146.89516,-36.08012,REGIONAL BUS
146.89645,-36.07713,REGIONAL BUS
146.89681,-36.07528,REGIONAL BUS
146.90327,-36.07325,REGIONAL BUS
146.90627,-36.07506,REGIONAL BUS
146.90859,-36.07686,REGIONAL BUS
146.92098,-36.08804,REGIONAL BUS
146.92045,-36.09082,REGIONAL BUS
146.91935,-36.09371,REGIONAL BUS
146.91616,-36.09332,REGIONAL BUS
146.91556,-36.09551,REGIONAL BUS
146.91399,-36.09691,REGIONAL BUS
146.91297,-36.09457,REGIONAL BUS
146.91391,-36.08956,REGIONAL BUS
146.92076,-36.08067,REGIONAL BUS
146.93167,-36.08179,REGIONAL BUS
146.93234,-36.07811,REGIONAL BUS
146.93416,-36.07767,REGIONAL BUS
146.93625,-36.07722,REGIONAL BUS
146.93674,-36.07456,REGIONAL BUS
146.93873,-36.07158,REGIONAL BUS
146.94094,-36.07314,REGIONAL BUS
146.94057,-36.07506,REGIONAL BUS
