venue_category_group,Latitude,Longitude,metro_regional_label,sa2_code_2021,nearest_stop_distance_m,distance_band,distance_band_order,access_class,late_night_flag
Restaurant and cafe,-37.70428,144.91638,Metro,210031536,68.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81707,144.95679,Metro,206041505,190.8,0-200m,1,high_access_0_400m,False
On-premises,-38.63397,145.72745,Regional,205031093,264.0,200-400m,2,high_access_0_400m,False
On-premises,-38.63397,145.72745,Regional,205031093,264.0,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.8868,145.0577,Metro,208021176,114.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.73779,145.01178,Metro,209021428,130.1,0-200m,1,high_access_0_400m,False
On-premises,-38.43095,145.48472,Regional,205031093,474.6,400-800m,3,moderate_access_400_800m,False
Restaurant and cafe,-37.81545,144.97089,Metro,206041503,137.6,0-200m,1,high_access_0_400m,False
On-premises,-36.86254,147.27883,Regional,204031069,21724.4,800m+,4,low_access_800m_plus,True
On-premises,-36.86254,147.27883,Regional,204031069,21724.4,800m+,4,low_access_800m_plus,True
Restaurant and cafe,-37.859,144.9792,Metro,206051514,69.4,0-200m,1,high_access_0_400m,True
On-premises,-37.82498,144.99308,Metro,206071517,27.8,0-200m,1,high_access_0_400m,True
On-premises,-37.77763,144.83194,Metro,213011336,231.6,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.7568,145.13016,Metro,207021159,82.8,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.81727,144.96483,Metro,206041503,63.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.89325,145.08761,Metro,208021180,109.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85072,145.01449,Metro,206061135,36.2,0-200m,1,high_access_0_400m,False
On-premises,-37.83284,144.96021,Metro,206051512,45.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82243,145.03559,Metro,207011520,18.7,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.88104,145.16326,Metro,212051322,151.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.74255,145.06529,Metro,209011198,85.6,0-200m,1,high_access_0_400m,False
On-premises,-38.21647,145.03706,Metro,214021592,60.4,0-200m,1,high_access_0_400m,True
On-premises,-37.98525,145.03378,Metro,208011168,132.7,0-200m,1,high_access_0_400m,False
On-premises,-38.07581,145.12213,Metro,208031185,126.9,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85367,145.04442,Metro,208041194,126.8,0-200m,1,high_access_0_400m,False
On-premises,-38.07204,145.65537,Metro,212011547,3408.1,800m+,4,low_access_800m_plus,False
On-premises,-38.07204,145.65537,Metro,212011547,3408.1,800m+,4,low_access_800m_plus,False
On-premises,-37.76771,144.97222,Metro,206011495,56.1,0-200m,1,high_access_0_400m,False
On-premises,-35.98157,142.91738,Regional,215031400,72.0,0-200m,1,high_access_0_400m,False
On-premises,-35.98157,142.91738,Regional,215031400,72.0,0-200m,1,high_access_0_400m,False
On-premises,-37.90532,144.99975,Metro,208011169,196.8,0-200m,1,high_access_0_400m,False
On-premises,-38.032,145.26603,Metro,212031562,43.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.88472,145.00283,Metro,208021179,81.8,0-200m,1,high_access_0_400m,False
On-premises,-37.65176,145.08667,Metro,209041220,82.2,0-200m,1,high_access_0_400m,False
On-premises,-38.22323,145.17034,Metro,214021385,49.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82094,144.9628,Metro,206041508,201.9,200-400m,2,high_access_0_400m,True
Restaurant and cafe,-38.37097,144.82565,Metro,214021383,174.6,0-200m,1,high_access_0_400m,False
On-premises,-38.26705,145.01413,Metro,214021382,165.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.74991,145.00306,Metro,209021428,124.7,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81351,144.96908,Metro,206041503,132.5,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.69428,145.05872,Metro,209041217,211.2,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.81496,145.09756,Metro,207011155,187.7,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.79949,144.9878,Metro,206071141,25.0,0-200m,1,high_access_0_400m,False
On-premises,-37.82391,144.9675,Metro,206041509,34.9,0-200m,1,high_access_0_400m,False
On-premises,-37.99053,145.21433,Metro,212041563,338.1,200-400m,2,high_access_0_400m,True
On-premises,-37.99053,145.21433,Metro,212041563,338.1,200-400m,2,high_access_0_400m,True
Restaurant and cafe,-38.19829,146.53477,Regional,205041493,159.9,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.76316,145.31302,Metro,211051275,224.7,200-400m,2,high_access_0_400m,True
On-premises,-37.78709,145.12599,Metro,207021157,21.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.68406,144.57651,Regional,213041577,159.0,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.0635,145.45435,Metro,212011552,28.8,0-200m,1,high_access_0_400m,False
On-premises,-37.83087,144.95707,Metro,206051512,198.9,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82094,144.9628,Metro,206041508,201.9,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.84673,144.99172,Metro,206061136,66.9,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.84673,144.99172,Metro,206061136,66.9,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.70089,145.05833,Metro,209011196,45.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-36.39413,145.36027,Regional,216031415,112.4,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.86905,145.24303,Metro,211011260,304.0,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.77961,145.01669,Metro,206021110,51.3,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81526,144.95893,Metro,206041505,89.2,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.81245,145.07946,Metro,207011147,198.0,0-200m,1,high_access_0_400m,False
On-premises,-36.38263,145.40624,Regional,216031594,163.2,0-200m,1,high_access_0_400m,True
On-premises,-36.71671,142.304,Regional,215011389,9441.5,800m+,4,low_access_800m_plus,False
On-premises,-37.9277,145.05806,Metro,208021427,82.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.77981,147.80079,Regional,205021082,6555.7,800m+,4,low_access_800m_plus,False
Restaurant and cafe,-37.83942,144.99392,Metro,206061516,168.4,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.69998,144.7767,Metro,213011340,280.8,200-400m,2,high_access_0_400m,True
Restaurant and cafe,-37.69998,144.7767,Metro,213011340,280.8,200-400m,2,high_access_0_400m,True
Restaurant and cafe,-37.85004,145.09369,Metro,207011149,107.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.77326,144.99801,Metro,206021500,98.0,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.19199,146.55594,Regional,205041493,76.7,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-38.38472,142.48261,Regional,217041480,174.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.14477,144.36305,Regional,203021039,354.7,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.58332,141.40718,Regional,217011420,603.4,400-800m,3,moderate_access_400_800m,False
On-premises,-37.7993,144.96745,Metro,206041117,52.3,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.41285,144.18821,Regional,203031049,568.9,400-800m,3,moderate_access_400_800m,False
Restaurant and cafe,-37.8874,144.99125,Metro,206051129,31.5,0-200m,1,high_access_0_400m,False
On-premises,-35.91613,145.66687,Regional,216021411,913.7,800m+,4,low_access_800m_plus,True
Restaurant and cafe,-37.73827,145.00375,Metro,209021428,31.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.23562,145.71162,Regional,204011054,3124.0,800m+,4,low_access_800m_plus,True
Restaurant and cafe,-37.42376,143.71744,Regional,201021010,590.4,400-800m,3,moderate_access_400_800m,False
Restaurant and cafe,-38.57792,146.01508,Regional,205031087,107.1,0-200m,1,high_access_0_400m,False
On-premises,-38.36269,145.05024,Metro,214021378,5755.4,800m+,4,low_access_800m_plus,False
Restaurant and cafe,-37.76416,144.95991,Metro,206011496,332.5,200-400m,2,high_access_0_400m,False
On-premises,-38.38367,142.48424,Regional,217041480,260.4,200-400m,2,high_access_0_400m,False
On-premises,-38.38367,142.48424,Regional,217041480,260.4,200-400m,2,high_access_0_400m,False
On-premises,-37.79677,144.98244,Metro,206071142,236.6,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.75699,144.97464,Metro,206011495,20.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82085,144.9566,Metro,206041505,82.7,0-200m,1,high_access_0_400m,False
On-premises,-37.6899,144.95067,Metro,210051242,144.3,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.7874,145.14497,Metro,207021425,43.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.78065,144.9859,Metro,206071143,107.1,0-200m,1,high_access_0_400m,False
On-premises,-37.34702,144.74211,Regional,210021235,272.9,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.84559,144.95034,Metro,206051128,43.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81414,144.93873,Metro,206041118,29.3,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.77077,144.99852,Metro,206021500,51.5,0-200m,1,high_access_0_400m,True
On-premises,-37.81006,144.96432,Metro,206041504,46.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81006,144.96432,Metro,206041504,46.1,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.24436,144.45201,Regional,202021030,289.6,200-400m,2,high_access_0_400m,False
On-premises,-38.4197,144.8515,Metro,214021383,1649.5,800m+,4,low_access_800m_plus,True
Restaurant and cafe,-37.76541,144.99235,Metro,206021500,37.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.6703,144.8478,Metro,210051248,137.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.79828,144.96762,Metro,206041117,97.7,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.86412,144.98599,Metro,206051513,60.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.77222,144.99871,Metro,206021499,18.9,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.8689,145.24332,Metro,211011260,329.1,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.89098,145.14389,Metro,212051324,89.4,0-200m,1,high_access_0_400m,False
On-premises,-38.19649,146.53912,Regional,205041493,240.4,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.79859,144.98455,Metro,206071141,40.5,0-200m,1,high_access_0_400m,False
On-premises,-37.85822,144.96821,Metro,206051514,286.5,200-400m,2,high_access_0_400m,False
On-premises,-37.8379,144.99558,Metro,206061515,140.7,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.83795,144.99571,Metro,206061515,143.7,0-200m,1,high_access_0_400m,False
On-premises,-37.83141,144.95928,Metro,206051512,66.5,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.82431,144.95685,Metro,206041508,118.4,0-200m,1,high_access_0_400m,True
On-premises,-37.88088,147.98206,Regional,205021084,99.2,0-200m,1,high_access_0_400m,False
On-premises,-37.88088,147.98206,Regional,205021084,99.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85401,144.99359,Metro,206061136,60.6,0-200m,1,high_access_0_400m,False
On-premises,-37.74382,144.80007,Metro,213011334,55.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.86319,144.90296,Metro,213021346,61.4,0-200m,1,high_access_0_400m,False
On-premises,-37.72973,144.81135,Metro,213011334,122.5,0-200m,1,high_access_0_400m,False
On-premises,-38.20651,144.34054,Regional,203021487,204.5,200-400m,2,high_access_0_400m,False
On-premises,-37.81233,144.93599,Metro,206041118,331.5,200-400m,2,high_access_0_400m,True
On-premises,-37.81923,144.94985,Metro,206041118,138.4,0-200m,1,high_access_0_400m,True
On-premises,-37.92197,145.13701,Metro,212051568,174.7,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.85025,145.11956,Metro,207031165,43.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.8107,144.95928,Metro,206041504,49.8,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.81007,144.99432,Metro,206071518,160.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.8012,144.9841,Metro,206071141,30.9,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.03933,145.24835,Metro,212031306,580.2,400-800m,3,moderate_access_400_800m,False
On-premises,-38.38137,142.48259,Regional,217041480,55.4,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.82586,145.05798,Metro,207011149,23.4,0-200m,1,high_access_0_400m,False
On-premises,-37.77612,144.97125,Metro,206011106,71.0,0-200m,1,high_access_0_400m,False
On-premises,-37.85222,144.99311,Metro,206061136,41.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.68249,145.06952,Metro,209041216,67.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82014,145.10503,Metro,207031167,148.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.78238,144.91614,Metro,206041120,69.8,0-200m,1,high_access_0_400m,False
On-premises,-37.82521,144.98374,Metro,206041119,378.7,200-400m,2,high_access_0_400m,True
Restaurant and cafe,-37.58677,145.12727,Metro,209041527,111.7,0-200m,1,high_access_0_400m,False
On-premises,-37.05319,146.09249,Regional,204011057,292.2,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.74246,145.06674,Metro,209011198,49.1,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.758,145.35146,Metro,211051278,107.3,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.84202,145.26719,Metro,211011251,62.9,0-200m,1,high_access_0_400m,False
On-premises,-37.88164,145.38236,Metro,211051282,757.0,400-800m,3,moderate_access_400_800m,True
On-premises,-36.72624,146.96264,Regional,204031069,382.4,200-400m,2,high_access_0_400m,False
On-premises,-36.72624,146.96264,Regional,204031069,382.4,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.81291,144.96702,Metro,206041503,87.1,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-36.3556,146.32321,Regional,204021066,54.0,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85006,145.09395,Metro,207011149,136.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.86863,144.99344,Metro,206051134,26.3,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.79981,144.90162,Metro,213031348,37.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.84878,144.99185,Metro,206061136,208.0,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.02211,147.23896,Regional,204031069,30.4,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85329,145.04397,Metro,208041194,180.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.63228,145.74368,Regional,205031093,1519.0,800m+,4,low_access_800m_plus,False
On-premises,-37.76882,144.92523,Metro,206031116,191.9,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-38.15457,144.34547,Regional,203021046,38.3,0-200m,1,high_access_0_400m,False
On-premises,-36.01736,146.00419,Regional,216021414,594.8,400-800m,3,moderate_access_400_800m,False
On-premises,-36.01736,146.00419,Regional,216021414,594.8,400-800m,3,moderate_access_400_800m,False
Restaurant and cafe,-37.78789,144.92955,Metro,206031115,97.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.37258,145.12457,Metro,214021379,249.6,200-400m,2,high_access_0_400m,False
On-premises,-37.81419,144.96621,Metro,206041503,105.3,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.81567,144.95568,Metro,206041505,188.1,0-200m,1,high_access_0_400m,False
On-premises,-37.77064,144.9613,Metro,206011496,104.0,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-38.17353,144.40399,Regional,203021045,168.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82094,145.15257,Metro,207031161,91.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.81534,144.96164,Metro,206041505,69.9,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.90927,145.15876,Metro,212051325,195.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.78617,145.37907,Metro,211051283,98.3,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-36.74296,147.17038,Regional,204031069,1253.7,800m+,4,low_access_800m_plus,False
Restaurant and cafe,-36.74296,147.17038,Regional,204031069,1253.7,800m+,4,low_access_800m_plus,False
Restaurant and cafe,-38.01847,145.3078,Metro,212021456,418.4,400-800m,3,moderate_access_400_800m,True
Restaurant and cafe,-38.10077,145.18466,Metro,214011370,163.0,0-200m,1,high_access_0_400m,False
On-premises,-36.75129,145.13949,Regional,204011058,4795.8,800m+,4,low_access_800m_plus,True
On-premises,-37.82538,144.94889,Metro,206041508,408.6,400-800m,3,moderate_access_400_800m,True
On-premises,-37.82521,144.98374,Metro,206041119,378.7,200-400m,2,high_access_0_400m,True
On-premises,-38.35283,145.1562,Metro,214021379,1129.5,800m+,4,low_access_800m_plus,False
On-premises,-37.84034,144.9404,Metro,206051130,107.9,0-200m,1,high_access_0_400m,False
On-premises,-37.80321,145.00191,Metro,206071139,349.0,200-400m,2,high_access_0_400m,False
On-premises,-37.82721,144.90616,Metro,206051511,281.0,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.81324,144.95553,Metro,206041505,154.5,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.80584,144.95747,Metro,206041506,30.8,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.82636,145.10237,Metro,207031167,433.6,400-800m,3,moderate_access_400_800m,False
Restaurant and cafe,-37.85576,144.9928,Metro,206061136,54.9,0-200m,1,high_access_0_400m,True
Restaurant and cafe,-37.83887,144.97605,Metro,206051128,57.5,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.74815,145.20039,Metro,211021262,10.0,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.80097,144.96665,Metro,206041117,31.9,0-200m,1,high_access_0_400m,False
On-premises,-37.80449,145.03668,Metro,207011522,107.3,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.85508,145.16822,Metro,207031166,23.6,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.80554,144.98335,Metro,206071141,94.8,0-200m,1,high_access_0_400m,False
On-premises,-37.67585,144.43987,Regional,213041353,238.8,200-400m,2,high_access_0_400m,False
Restaurant and cafe,-37.85131,145.14526,Metro,207031166,111.2,0-200m,1,high_access_0_400m,False
Restaurant and cafe,-37.91694,145.14866,Metro,212051567,46.9,0-200m,1,high_access_0_400m,False
On-premises,-37.91694,145.14866,Metro,212051567,46.9,0-200m,1,high_access_0_400m,False
On-premises,-37.82045,145.12295,Metro,207031163,83.3,0-200m,1,high_access_0_400m,False
