sa2_code_2021,sa2_name_2021,venue_count,median_nearest_stop_distance_m,share_within_400m_pt,late_night_share,after_11pm_share,median_maximum_capacity,median_stops_within_200m,median_stops_within_400m,median_stops_within_800m,metro_regional_majority,category_restaurant_cafe_count,category_general_count,category_on_premises_count,category_packaged_liquor_count,category_limited_count,urp,irsad_score,irsad_aus_decile,irsd_score,ieo_score,ier_score,population_2025,population_density_denominator_status,venue_count_per_10000_residents,access_share_pct,seifa_decile_group,density_rank_valid_only,access_rank_valid_only
210041240,Sunbury,7.0,163.47720589314014,0.8571428571428571,0.0,0.0,100.5,1.0,2.0,14.0,Metro,1.0,0.0,0.0,1.0,4.0,13671.0,1013.27366,6.0,1041.0377660000001,982.4475377,1066.980744,15364.0,valid,4.556105180942462,85.71428571428571,middle_4_7,488,255
210041539,Diggers Rest,9.0,235.1825115244475,0.8888888888888888,0.1111111111111111,0.1111111111111111,170.0,0.0,2.0,8.0,Regional,2.0,0.0,0.0,3.0,1.0,5237.0,1003.964289,6.0,1036.580052,978.4209462,1046.9860410000001,7434.0,valid,12.106537530266344,88.88888888888889,middle_4_7,391,214
210041540,Sunbury - South,68.0,224.14992801117853,0.9052631578947369,0.3157894736842105,0.3157894736842105,100.0,0.0,12.0,35.0,Metro,26.0,2.0,5.0,11.0,10.0,14985.0,989.9389761,5.0,1013.5405059999999,977.1223922,1019.0950330000001,17683.0,valid,38.45501328960018,90.52631578947368,middle_4_7,163,201
210041541,Sunbury - West,8.0,2969.175123408833,0.5,0.25,0.25,215.0,0.0,1.5,7.0,Metro,1.0,0.0,1.0,1.0,4.0,11166.0,997.2374907999999,6.0,1036.014581,973.123832,1044.158539,11497.0,valid,6.958336957467165,50.0,middle_4_7,456,425
210051242,Broadmeadows,20.0,136.52751669670505,0.85,0.3,0.3,235.0,2.0,5.0,16.5,Metro,3.0,0.0,7.0,5.0,1.0,13859.0,840.2318656,1.0,788.7216460999999,902.5612031,854.2134831,14972.0,valid,13.35826876836762,85.0,low_1_3,376,259
210051243,Campbellfield - Coolaroo,32.0,230.0125124639988,0.696969696969697,0.30303030303030304,0.30303030303030304,80.0,0.0,3.0,8.0,Metro,7.0,0.0,3.0,5.0,5.0,16057.0,836.205609,1.0,790.6909529000001,885.5711576,901.7922232,16386.0,valid,19.528866105211765,69.6969696969697,low_1_3,312,356
210051245,Gladstone Park - Westmeadows,25.0,162.98311669599423,0.88,0.16,0.16,171.5,2.0,4.0,13.0,Metro,3.0,2.0,1.0,4.0,10.0,18024.0,965.1279923999999,4.0,979.0166167,953.254608,1000.726142,18285.0,valid,13.672409078479628,88.0,middle_4_7,370,232
210051246,Greenvale - Bulla,13.0,421.7069894226899,0.46153846153846156,0.23076923076923078,0.23076923076923078,328.0,0.0,0.0,2.0,Metro,2.0,0.0,2.0,1.0,4.0,22095.0,1032.4170179999999,7.0,1032.515532,1013.303238,1092.142491,26757.0,valid,4.85854169002504,46.15384615384615,middle_4_7,485,442
210051247,Meadow Heights,1.0,60.75012826208311,1.0,0.0,0.0,,2.0,6.0,17.0,Metro,0.0,0.0,0.0,0.0,0.0,14890.0,845.0414948,1.0,799.8751992,901.4316849,916.8987171,14841.0,valid,0.6738090425173506,100.0,low_1_3,516,1
210051248,Melbourne Airport,63.0,136.7858955319902,0.7777777777777778,0.6190476190476191,0.6190476190476191,133.0,1.0,2.0,8.0,Metro,19.0,8.0,15.0,0.0,6.0,126.0,1052.591701,8.0,1064.1047990000002,995.2249626,987.8398976999999,130.0,valid,4846.153846153846,77.77777777777779,high_8_10,3,318
210051250,Tullamarine,13.0,202.6307472453307,0.6923076923076923,0.23076923076923078,0.23076923076923078,185.0,0.0,4.0,14.0,Metro,1.0,2.0,3.0,1.0,5.0,6576.0,951.8942791999999,4.0,968.8273737000001,943.161757,959.0466934,6727.0,valid,19.325107774639513,69.23076923076923,middle_4_7,317,357
210051441,Craigieburn - Central,13.0,136.10515952174066,0.6923076923076923,0.07692307692307693,0.07692307692307693,80.0,1.0,4.0,17.0,Metro,4.0,0.0,0.0,4.0,2.0,8099.0,909.2907363,2.0,924.5865493,908.8360083,972.5627089,8172.0,valid,15.907978463044541,69.23076923076923,low_1_3,351,357
212041312,Dandenong North,12.0,164.6183858427455,1.0,0.0,0.0,214.0,2.0,4.0,13.0,Metro,1.0,0.0,0.0,4.0,3.0,22526.0,933.8380036,3.0,926.2576006,953.1396903,960.194094,23391.0,valid,5.130178273695011,100.0,low_1_3,480,1
210051442,Craigieburn - North,10.0,164.92582618293503,1.0,0.1,0.1,79.0,1.5,4.5,14.0,Metro,5.0,0.0,0.0,3.0,1.0,12309.0,972.4036070999999,4.0,968.1029565,976.7038255,1027.103119,12846.0,valid,7.784524365561264,100.0,middle_4_7,442,1
210051443,Craigieburn - South,14.0,156.86247129305727,0.7142857142857143,0.14285714285714285,0.14285714285714285,113.0,1.0,2.0,8.0,Metro,2.0,0.0,2.0,2.0,6.0,21673.0,955.4765691,4.0,946.2759755,964.4728409,1023.742701,24431.0,valid,5.730424460726126,71.42857142857143,middle_4_7,473,348
210051445,Mickleham - Yuroke,12.0,279.34739491753106,0.75,0.4166666666666667,0.4166666666666667,98.5,0.0,2.0,3.0,Metro,6.0,1.0,0.0,3.0,1.0,23374.0,997.1454095,6.0,1000.921691,986.5878781,1064.862186,39389.0,valid,3.046535834877758,75.0,middle_4_7,498,328
210051542,Craigieburn - North West,2.0,101.4136347458321,1.0,0.0,0.0,,2.5,5.0,13.5,Metro,0.0,0.0,0.0,1.0,1.0,9842.0,976.812772,5.0,965.2594223,994.6845634,1026.520677,11293.0,valid,1.7710085893916585,100.0,middle_4_7,509,1
210051543,Craigieburn - West,21.0,134.26273598873584,1.0,0.23809523809523808,0.23809523809523808,121.0,1.0,4.0,18.0,Metro,12.0,0.0,3.0,5.0,1.0,12999.0,954.1256817999999,4.0,934.4655584,981.3049490999999,1000.6347649999999,14970.0,valid,14.028056112224448,100.0,middle_4_7,368,1
212041313,Dingley Village,13.0,74.62528840958154,0.9230769230769231,0.07692307692307693,0.07692307692307693,84.0,2.0,4.0,9.0,Metro,3.0,0.0,0.0,3.0,4.0,10499.0,1048.481368,8.0,1066.427157,1021.197147,1068.886475,10770.0,valid,12.070566388115134,92.3076923076923,high_8_10,392,176
210051544,Roxburgh Park (South) - Somerton,11.0,96.10856180472979,0.9090909090909091,0.45454545454545453,0.45454545454545453,150.0,2.0,6.0,32.0,Metro,3.0,1.0,1.0,2.0,2.0,9479.0,920.168387,2.0,894.5585251,953.1098119,987.59225,9699.0,valid,11.341375399525724,90.9090909090909,low_1_3,407,193
210051545,Roxburgh Park - North,4.0,163.53620762124,0.75,0.0,0.0,300.0,2.0,3.5,8.5,Metro,0.0,0.0,1.0,2.0,1.0,14658.0,898.5296715999999,2.0,854.1111439,939.3602751,1000.162418,15440.0,valid,2.5906735751295336,75.0,low_1_3,503,328
211011251,Bayswater,48.0,234.29757238383712,0.875,0.08333333333333333,0.08333333333333333,66.5,0.0,4.0,13.0,Metro,18.0,0.0,4.0,6.0,8.0,12589.0,987.287705,5.0,1003.8952270000001,998.0377206,984.5912377999999,13388.0,valid,35.8530026889752,87.5,middle_4_7,186,237
211011254,Knoxfield - Scoresby,37.0,216.37421452974525,0.7027027027027027,0.02702702702702703,0.02702702702702703,150.0,0.0,4.0,13.0,Metro,6.0,4.0,2.0,4.0,7.0,16601.0,1042.4572930000002,7.0,1051.8040910000002,1037.973535,1047.596368,17232.0,valid,21.471680594243267,70.27027027027027,middle_4_7,295,354
211011255,Lysterfield,2.0,462.82468213238036,0.5,0.0,0.0,,0.0,0.5,7.5,Metro,0.0,0.0,0.0,0.0,2.0,6594.0,1088.4634010000002,9.0,1097.277018,1042.810449,1137.278297,6622.0,valid,3.020235578375113,50.0,high_8_10,499,425
211011256,Rowville - Central,21.0,168.24753012581888,1.0,0.19047619047619047,0.19047619047619047,236.0,2.0,4.0,10.0,Metro,6.0,0.0,3.0,5.0,4.0,15418.0,1040.55387,7.0,1053.604971,1024.539902,1061.258106,15771.0,valid,13.315579227696405,100.0,middle_4_7,377,1
211011257,Rowville - North,10.0,316.62433586835135,0.6,0.0,0.0,149.0,0.0,2.0,5.0,Metro,1.0,0.0,0.0,0.0,5.0,7905.0,1072.506275,8.0,1080.7057829999999,1040.2749529999999,1097.346661,7827.0,valid,12.776287210936502,60.0,high_8_10,384,391
211011258,Rowville - South,14.0,125.93405838907144,0.9285714285714286,0.07142857142857142,0.07142857142857142,382.0,2.0,2.0,10.5,Metro,2.0,1.0,1.0,2.0,5.0,10375.0,1065.201177,8.0,1074.772162,1036.5839680000001,1095.294245,10578.0,valid,13.235016071090943,92.85714285714286,high_8_10,379,166
212041316,Noble Park North,9.0,227.60846797696388,0.8888888888888888,0.0,0.0,472.0,0.0,4.0,14.0,Metro,0.0,0.0,0.0,2.0,3.0,7456.0,935.8636371,3.0,936.4972064,945.2575443000001,968.6543633,7593.0,valid,11.85302252074279,88.88888888888889,low_1_3,394,214
211011259,Wantirna,28.0,114.46797626462902,0.9285714285714286,0.17857142857142858,0.17857142857142858,160.0,1.0,4.0,10.0,Metro,10.0,0.0,4.0,2.0,6.0,14341.0,1044.165675,7.0,1044.9111010000001,1044.27741,1054.516527,14634.0,valid,19.13352466858002,92.85714285714286,middle_4_7,319,166
211011260,Wantirna South,77.0,148.6011058775924,0.8961038961038961,0.3246753246753247,0.3246753246753247,169.0,2.0,4.0,18.0,Metro,34.0,0.0,5.0,6.0,16.0,17942.0,1047.915974,8.0,1046.404549,1042.8899379999998,1045.741295,18475.0,valid,41.67794316644113,89.6103896103896,high_8_10,147,210
212041317,Springvale,78.0,156.88742890047678,0.8589743589743589,0.24358974358974358,0.24358974358974358,102.0,1.0,7.0,26.0,Metro,26.0,0.0,6.0,7.0,12.0,22248.0,899.9440111,2.0,845.1678257000001,936.6599618,914.0673868,24468.0,valid,31.878371750858264,85.8974358974359,low_1_3,216,254
211011446,Boronia,49.0,130.51345944734337,0.9795918367346939,0.10204081632653061,0.10204081632653061,87.5,3.0,13.0,31.0,Metro,16.0,0.0,3.0,10.0,9.0,23560.0,991.5637436000001,5.0,1015.157514,998.3164213,991.7631839000001,24763.0,valid,19.787586318297457,97.95918367346938,middle_4_7,309,109
211011447,Ferntree Gully - North,22.0,99.63029344451759,1.0,0.13636363636363635,0.13636363636363635,93.5,2.0,6.0,15.0,Metro,4.0,0.0,3.0,4.0,5.0,14145.0,994.1483681999999,5.0,1013.589737,998.5191169999999,1000.1608,14538.0,valid,15.132755537212821,100.0,middle_4_7,356,1
211011448,Ferntree Gully (South) - Upper Ferntree Gully,43.0,113.57343191083488,0.9767441860465116,0.11627906976744186,0.11627906976744186,82.5,2.0,6.0,14.0,Metro,12.0,1.0,0.0,7.0,11.0,15334.0,1016.0726219999999,6.0,1042.799902,1001.587932,1041.375642,15630.0,valid,27.51119641714651,97.67441860465115,middle_4_7,242,115
211011449,The Basin,11.0,198.07368289973533,0.7272727272727273,0.09090909090909091,0.09090909090909091,100.0,1.0,4.0,8.0,Metro,2.0,0.0,4.0,1.0,1.0,4345.0,1025.222871,7.0,1055.667355,1007.8137380000001,1063.833439,4336.0,valid,25.369003690036898,72.72727272727273,middle_4_7,256,343
211021261,Donvale - Park Orchards,19.0,258.1308755978787,0.7368421052631579,0.0,0.0,85.5,0.0,2.0,11.0,Metro,3.0,0.0,1.0,1.0,9.0,16275.0,1098.253481,9.0,1082.81992,1085.889194,1100.0134170000001,16894.0,valid,11.246596424766189,73.68421052631578,high_8_10,409,339
211021262,Warrandyte - Wonga Park,38.0,114.95776331772201,0.8157894736842105,0.18421052631578946,0.18421052631578946,98.0,2.0,4.0,9.0,Metro,17.0,2.0,2.0,3.0,7.0,10112.0,1106.3329910000002,9.0,1100.313841,1082.526928,1140.184122,10229.0,valid,37.14928145468765,81.57894736842105,high_8_10,173,287
211031263,Bayswater North,12.0,322.3113296841335,0.5833333333333334,0.08333333333333333,0.08333333333333333,176.0,0.0,1.5,8.0,Metro,0.0,0.0,2.0,2.0,3.0,11871.0,1001.366211,6.0,1028.7061460000002,990.9295571,1031.95381,12097.0,valid,9.91981483012317,58.333333333333336,middle_4_7,424,398
211031265,Croydon Hills - Warranwood,13.0,194.89239479169777,0.9285714285714286,0.0,0.0,30.0,0.5,4.5,11.5,Metro,1.0,0.0,1.0,1.0,4.0,18059.0,1075.124038,9.0,1084.780875,1058.137764,1095.66876,18457.0,valid,7.043398168716476,92.85714285714286,high_8_10,454,166
212041318,Springvale South,15.0,129.01949423704576,0.8666666666666667,0.13333333333333333,0.13333333333333333,75.5,2.0,6.0,15.0,Metro,3.0,0.0,1.0,4.0,3.0,12621.0,877.5680409,1.0,830.8222505,900.0378811999999,943.1807522,13274.0,valid,11.30028627391894,86.66666666666667,low_1_3,408,245
212041459,Noble Park - East,14.0,131.23159863353067,0.8571428571428571,0.14285714285714285,0.14285714285714285,1280.0,1.5,4.0,9.5,Metro,1.0,1.0,0.0,2.0,3.0,12739.0,920.7359896,2.0,904.2402644,957.0994412,905.3305969,13935.0,valid,10.04664513814137,85.71428571428571,low_1_3,422,255
211031266,Ringwood,82.0,92.78992016588991,0.9024390243902439,0.23170731707317074,0.23170731707317074,151.0,2.0,5.5,48.5,Metro,26.0,7.0,12.0,7.0,15.0,18715.0,1021.815828,7.0,1014.491436,1051.536334,978.4453128,19779.0,valid,41.45811213913747,90.2439024390244,middle_4_7,148,204
211031267,Ringwood East,48.0,182.86067294972273,0.8125,0.0625,0.0625,68.0,1.0,4.0,10.5,Metro,14.0,2.0,4.0,6.0,11.0,21132.0,1048.483736,8.0,1047.708916,1067.012899,1027.2744010000001,22164.0,valid,21.65674066053059,81.25,high_8_10,294,290
211031268,Ringwood North,16.0,181.4044997546826,1.0,0.0625,0.0625,120.0,0.5,5.0,22.5,Metro,5.0,0.0,1.0,2.0,4.0,9654.0,1085.118921,9.0,1085.2779950000001,1077.4328500000001,1094.7911849999998,9839.0,valid,16.261815225124504,100.0,high_8_10,347,1
211031450,Croydon - East,49.0,118.98796794341608,0.9387755102040817,0.12244897959183673,0.12244897959183673,85.0,2.0,13.0,37.0,Metro,20.0,1.0,4.0,5.0,14.0,16109.0,990.7353752,5.0,1004.4415280000001,1007.003611,983.6757391,17345.0,valid,28.250216200634192,93.87755102040816,middle_4_7,239,154
212041460,Noble Park - West,9.0,83.42531420279981,1.0,0.0,0.0,579.5,6.0,19.0,26.0,Metro,1.0,0.0,0.0,3.0,1.0,19591.0,888.2891025,1.0,852.645408,918.8981928,914.2053487,20473.0,valid,4.396033800615444,100.0,low_1_3,490,1
211031451,Croydon - West,26.0,112.9171011321129,0.8888888888888888,0.14814814814814814,0.14814814814814814,85.0,2.0,4.0,13.0,Metro,13.0,0.0,2.0,5.0,5.0,14139.0,1024.794882,7.0,1031.691406,1032.718447,1020.982871,14940.0,valid,17.402945113788487,88.88888888888889,middle_4_7,338,214
211031452,Croydon South,12.0,97.85189953182532,0.9166666666666666,0.16666666666666666,0.16666666666666666,104.0,2.0,3.0,8.0,Metro,3.0,0.0,0.0,3.0,1.0,4898.0,1025.687954,7.0,1040.388422,1031.591376,1037.017412,5147.0,valid,23.314552166310474,91.66666666666666,middle_4_7,278,184
211041269,Forest Hill,28.0,143.5636005801386,1.0,0.25,0.25,139.0,1.0,4.0,14.0,Metro,9.0,1.0,3.0,6.0,5.0,10780.0,1035.514693,7.0,1021.469554,1059.04545,999.3370745,11256.0,valid,24.87562189054726,100.0,middle_4_7,261,1
211041270,Mitcham (Vic.),40.0,90.77528282493267,0.95,0.1,0.1,81.0,3.0,15.5,41.5,Metro,12.0,2.0,2.0,6.0,6.0,16795.0,1074.610245,9.0,1062.415872,1092.0205520000002,1028.123199,17496.0,valid,22.86236854138089,95.0,high_8_10,282,143
211041271,Nunawading,24.0,113.9613668195465,0.9166666666666666,0.125,0.125,100.0,2.5,6.5,35.0,Metro,10.0,0.0,2.0,3.0,4.0,12413.0,1058.587276,8.0,1041.310192,1081.768059,1011.775285,13247.0,valid,18.11730957952744,91.66666666666666,high_8_10,329,184
211041272,Vermont,14.0,100.48941653027723,1.0,0.14285714285714285,0.14285714285714285,58.0,2.5,6.0,17.0,Metro,7.0,0.0,0.0,0.0,2.0,10993.0,1071.317148,8.0,1062.947492,1083.890236,1054.266475,11435.0,valid,12.24311324879755,100.0,high_8_10,388,1
212041563,Dandenong - North,56.0,176.00164991487705,0.9180327868852459,0.26229508196721313,0.26229508196721313,258.0,1.0,6.0,22.0,Metro,12.0,2.0,5.0,9.0,8.0,21487.0,871.9012969,1.0,827.562527,931.7455522,863.6360321999999,23327.0,valid,24.00651605435761,91.80327868852459,low_1_3,268,183
211041273,Vermont South,15.0,94.8300270750721,0.6,0.2,0.2,197.0,2.0,6.0,17.0,Metro,3.0,0.0,1.0,3.0,4.0,11954.0,1072.982368,8.0,1059.734,1073.515472,1072.836057,12250.0,valid,12.244897959183673,60.0,high_8_10,387,391
211051274,Belgrave - Selby,41.0,107.63932914450636,0.8780487804878049,0.2682926829268293,0.2682926829268293,62.0,3.0,7.0,14.0,Metro,14.0,2.0,4.0,4.0,7.0,10005.0,1056.953148,8.0,1072.387176,1056.7974849999998,1085.8325849999999,9964.0,valid,41.148133279807304,87.8048780487805,high_8_10,152,235
211051275,Chirnside Park,33.0,449.01359601619265,0.45454545454545453,0.21212121212121213,0.21212121212121213,182.5,0.0,0.0,4.0,Metro,7.0,5.0,4.0,5.0,5.0,11779.0,1036.5710199999999,7.0,1059.625125,1014.2306649999999,1073.714023,12603.0,valid,26.184241847179244,45.45454545454545,middle_4_7,249,446
211051276,Healesville - Yarra Glen,145.0,529.4752889881161,0.4267515923566879,0.10828025477707007,0.10828025477707007,110.0,0.0,0.0,2.0,Metro,16.0,20.0,10.0,7.0,32.0,14065.0,992.9918664,5.0,1026.762716,981.9584745999999,1037.937581,14116.0,valid,102.72031737035987,42.675159235668794,middle_4_7,36,462
211051277,Kilsyth,7.0,100.06353462882834,1.0,0.14285714285714285,0.14285714285714285,24.5,2.0,6.0,16.0,Metro,2.0,0.0,0.0,4.0,1.0,9916.0,985.4521838,5.0,1010.100239,978.4258738999999,1011.33742,10692.0,valid,6.546950991395435,100.0,middle_4_7,462,1
211051278,Lilydale - Coldstream,110.0,410.8929123898749,0.5,0.21311475409836064,0.21311475409836064,121.0,0.0,0.5,5.0,Metro,20.0,12.0,10.0,5.0,18.0,19599.0,1005.850269,6.0,1034.907813,985.0194257,1045.40267,20905.0,valid,52.61899067208802,50.0,middle_4_7,105,425
211051279,Monbulk - Silvan,28.0,168.69912002704712,0.6785714285714286,0.14285714285714285,0.14285714285714285,115.0,1.0,1.5,4.0,Metro,3.0,1.0,2.0,5.0,8.0,5816.0,1024.352821,7.0,1050.984154,1010.185644,1065.26273,5840.0,valid,47.945205479452056,67.85714285714286,middle_4_7,120,364
211051280,Montrose,15.0,93.0494415788,0.9333333333333333,0.0,0.0,100.0,3.0,6.0,13.0,Metro,4.0,0.0,0.0,2.0,5.0,6943.0,1034.020205,7.0,1068.191081,1008.75482,1080.3409829999998,6904.0,valid,21.726535341830825,93.33333333333333,middle_4_7,292,159
212041564,Dandenong - South,40.0,359.8261017524343,0.55,0.05,0.05,190.0,0.0,2.0,4.0,Metro,5.0,1.0,4.0,3.0,9.0,9350.0,863.5324359,1.0,817.5942935,895.9888953999999,902.1289936000001,10039.0,valid,39.84460603645781,55.00000000000001,low_1_3,158,414
212041565,Keysborough - North,20.0,106.7152155723559,0.9,0.1,0.1,198.0,2.0,4.5,16.0,Metro,4.0,0.0,0.0,5.0,4.0,15096.0,924.3530328999999,2.0,914.4904786000001,918.2611956000001,981.1550952,15067.0,valid,13.274042609676776,90.0,low_1_3,378,207
211051281,Mooroolbark,19.0,234.00387121987728,0.631578947368421,0.10526315789473684,0.10526315789473684,100.0,0.0,5.0,11.0,Metro,5.0,0.0,3.0,5.0,2.0,23146.0,1009.410114,6.0,1030.820135,992.1632834,1044.692491,24395.0,valid,7.788481246157,63.1578947368421,middle_4_7,441,380
212041566,Keysborough - South,22.0,203.71369071706215,0.5454545454545454,0.045454545454545456,0.045454545454545456,700.0,0.5,2.0,3.0,Metro,2.0,1.0,3.0,3.0,3.0,15093.0,1073.7116350000001,8.0,1039.126293,1058.277553,1115.692333,17117.0,valid,12.852719518607232,54.54545454545454,high_8_10,382,416
212051319,Ashwood - Chadstone,34.0,115.00422921709426,0.9117647058823529,0.20588235294117646,0.20588235294117646,70.0,2.0,5.5,15.0,Metro,11.0,0.0,2.0,5.0,5.0,19507.0,1067.372401,8.0,1033.1046119999999,1094.275973,1001.6973,21139.0,valid,16.08401532712049,91.17647058823529,high_8_10,348,190
212051321,Glen Waverley - East,13.0,110.31841646781074,1.0,0.07692307692307693,0.07692307692307693,150.0,2.0,6.0,18.0,Metro,2.0,0.0,0.0,2.0,5.0,21603.0,1084.129504,9.0,1054.956474,1101.93664,1047.9983789999999,22820.0,valid,5.6967572304995615,100.0,high_8_10,474,1
211051282,Mount Dandenong - Olinda,60.0,130.77670032322192,0.85,0.21666666666666667,0.21666666666666667,100.0,2.0,2.0,6.0,Metro,25.0,3.0,7.0,3.0,13.0,9706.0,1074.6560829999999,9.0,1078.631503,1091.812902,1087.373716,9587.0,valid,62.584750182538855,85.0,high_8_10,77,259
211051283,Mount Evelyn,19.0,204.3931302489348,0.8421052631578947,0.21052631578947367,0.21052631578947367,63.0,0.0,4.0,9.0,Metro,8.0,0.0,1.0,2.0,4.0,9799.0,1014.0279270000001,6.0,1050.987116,991.9450768,1074.941341,10043.0,valid,18.91864980583491,84.21052631578947,middle_4_7,324,269
211051284,Upwey - Tecoma,29.0,90.79230929693685,0.9310344827586207,0.0,0.0,50.0,3.0,8.0,14.0,Metro,8.0,1.0,4.0,3.0,5.0,9777.0,1049.863945,8.0,1071.028347,1053.20307,1068.512737,9867.0,valid,29.390898956116345,93.10344827586206,high_8_10,230,163
211051285,Wandin - Seville,53.0,1545.3919811986966,0.33962264150943394,0.05660377358490566,0.05660377358490566,105.0,0.0,0.0,0.0,Metro,1.0,4.0,2.0,4.0,6.0,7902.0,1019.13383,6.0,1059.730959,983.7796860999999,1085.325584,7996.0,valid,66.28314157078539,33.9622641509434,middle_4_7,71,477
211051286,Yarra Valley,56.0,209.95395135389623,0.6071428571428571,0.10714285714285714,0.10714285714285714,154.0,0.5,2.0,4.0,Metro,9.0,6.0,3.0,6.0,18.0,16799.0,954.9791161,4.0,995.254956,942.5899988,1017.321059,17087.0,valid,32.773453502662846,60.71428571428571,middle_4_7,210,387
212011289,Emerald - Cockatoo,56.0,264.86363460290386,0.5535714285714286,0.08928571428571429,0.08928571428571429,130.0,0.0,2.0,3.5,Metro,7.0,4.0,7.0,8.0,12.0,18633.0,1034.347974,7.0,1065.503532,1010.6151629999999,1091.185571,19043.0,valid,29.407131229323113,55.35714285714286,middle_4_7,229,411
212011546,Beaconsfield - Officer,39.0,269.6135390258657,0.7045454545454546,0.22727272727272727,0.22727272727272727,100.0,0.0,2.0,7.0,Metro,16.0,5.0,0.0,7.0,4.0,23632.0,1036.4978150000002,7.0,1056.433868,1021.518939,1069.959476,29524.0,valid,13.20959219617938,70.45454545454545,middle_4_7,380,353
212051322,Glen Waverley - West,118.0,152.25778777274107,0.9745762711864406,0.3474576271186441,0.3474576271186441,86.0,1.0,18.0,29.0,Metro,72.0,3.0,15.0,8.0,8.0,21036.0,1073.5296700000001,8.0,1038.831665,1098.2622339999998,1019.44764,23417.0,valid,50.390741768800446,97.45762711864407,high_8_10,116,117
212051323,Mount Waverley - North,20.0,164.51799352388025,0.65,0.15,0.15,135.0,1.0,4.0,12.0,Metro,5.0,0.0,1.0,2.0,5.0,16073.0,1091.3929990000001,9.0,1064.561604,1108.290154,1045.499157,17492.0,valid,11.433798307797849,65.0,high_8_10,404,372
212011547,Bunyip - Garfield,25.0,329.6985548106268,0.5405405405405406,0.13513513513513514,0.13513513513513514,200.0,0.0,1.0,4.0,Metro,3.0,3.0,3.0,2.0,8.0,9868.0,1003.153017,6.0,1046.12331,958.4804361,1069.4172250000001,10366.0,valid,24.117306579201234,54.054054054054056,middle_4_7,266,418
212011548,Koo Wee Rup,23.0,1539.9619997351656,0.25,0.0625,0.0625,258.5,0.0,0.0,0.0,Metro,0.0,2.0,1.0,5.0,10.0,10069.0,975.2945794,5.0,1019.538696,930.2740958,1055.37109,12598.0,valid,18.256866169233213,25.0,middle_4_7,327,493
212011549,Pakenham - North East,6.0,71.499351116623,1.0,0.5,0.5,60.0,2.0,4.0,14.5,Metro,2.0,0.0,0.0,2.0,1.0,15441.0,949.4194421,3.0,979.4867522000001,945.0091771,999.8771882000001,16593.0,valid,3.615982643283312,100.0,low_1_3,496,1
212011550,Pakenham - North West,10.0,202.6040418021347,0.8823529411764706,0.17647058823529413,0.17647058823529413,180.0,0.0,2.0,5.0,Metro,4.0,0.0,0.0,0.0,5.0,7479.0,998.8319222,6.0,1025.097542,982.4069197,1045.850651,10502.0,valid,9.521995810321844,88.23529411764706,middle_4_7,426,228
212011551,Pakenham - South East,15.0,143.6904747236852,0.8421052631578947,0.21052631578947367,0.21052631578947367,160.0,2.0,4.0,13.0,Metro,3.0,1.0,2.0,4.0,2.0,6439.0,923.8537096,2.0,948.0696397,929.6989303,938.8032066999999,6778.0,valid,22.130421953378576,84.21052631578947,low_1_3,287,269
212011552,Pakenham - South West,35.0,150.79572589368104,0.8863636363636364,0.06818181818181818,0.06818181818181818,108.5,1.0,3.0,12.0,Metro,12.0,1.0,5.0,7.0,6.0,26783.0,968.2026502,4.0,989.9932047,957.6415036,1023.082136,28194.0,valid,12.413988791941549,88.63636363636364,middle_4_7,386,225
212021293,Berwick - North,52.0,130.00631166504795,0.8113207547169812,0.20754716981132076,0.20754716981132076,110.0,2.0,6.0,18.0,Metro,18.0,1.0,9.0,4.0,9.0,22963.0,1042.224476,7.0,1057.342594,1024.887137,1052.651306,23637.0,valid,21.999407708254008,81.13207547169812,middle_4_7,288,294
212051324,Mount Waverley - South,54.0,173.76699309050736,0.8148148148148148,0.2222222222222222,0.2222222222222222,59.5,2.0,3.0,13.0,Metro,27.0,2.0,1.0,7.0,4.0,19265.0,1091.595168,9.0,1067.8499319999999,1100.060107,1046.947312,20659.0,valid,26.138728883295418,81.48148148148148,high_8_10,250,288
212021295,Doveton,14.0,133.2556348589569,1.0,0.14285714285714285,0.14285714285714285,252.0,2.0,4.5,13.5,Metro,0.0,1.0,1.0,3.0,5.0,11889.0,859.4678983,1.0,832.0554601,900.6062009,886.1693067,12893.0,valid,10.858605444815018,100.0,low_1_3,417,1
212021297,Hallam,14.0,163.49666218666317,0.7857142857142857,0.07142857142857142,0.07142857142857142,85.0,1.5,2.5,15.0,Metro,3.0,1.0,0.0,1.0,5.0,11472.0,925.1108341,2.0,917.2770092000001,937.3895823,978.362658,12009.0,valid,11.65792322424848,78.57142857142857,low_1_3,399,313
212021299,Narre Warren North,9.0,860.0708857392934,0.2222222222222222,0.0,0.0,90.0,0.0,0.0,0.0,Metro,1.0,0.0,0.0,1.0,3.0,8241.0,1065.706114,8.0,1067.8718769999998,1023.887403,1142.5785210000001,8237.0,valid,10.926308121889036,22.22222222222222,high_8_10,415,497
212021453,Endeavour Hills - North,8.0,184.70666154104975,0.625,0.0,0.0,420.5,1.0,2.0,7.0,Metro,0.0,0.0,0.0,0.0,5.0,12086.0,988.5314923999999,5.0,996.4946778,982.482053,1029.050698,12175.0,valid,6.570841889117043,62.5,middle_4_7,461,382
